id,name,city,state,verified_count,verified_images_pipe
cmpy02qrk000t04kyxb9wrwnq,Khandala,Khandala,Maharashtra,3,https://upload.wikimedia.org/wikipedia/commons/1/11/%27The_Bhor_Ghat%2C_Gradient_of_the_Railway_Near_Khandala%2C_India%27%2C_wood_engraving_from_1884.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c8/..._a_view_from_Khandala_%283625008608%29.jpg|https://upload.wikimedia.org/wikipedia/commons/6/67/A_Resort_near_Khandala_Point_at_Matheran_Hill_Station_-_panoramio.jpg
cmpy1bee9000004l5fnzm5pl7,Bhushi Dam,Lonavala,Maharashtra,5,https://upload.wikimedia.org/wikipedia/commons/9/9d/Bhushi_Dam.JPG|https://upload.wikimedia.org/wikipedia/commons/8/8f/Lonavala_hill_station.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9a/Lonavala_valley.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1a/Lonavala_monsoon_view.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4b/Lonavala_tiger_point.jpg
cmpy02qah000r04ky273qsvrj,Lonavala,Lonavala,Maharashtra,5,https://upload.wikimedia.org/wikipedia/commons/8/8f/Lonavala_hill_station.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9a/Lonavala_valley.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1a/Lonavala_monsoon_view.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4b/Lonavala_tiger_point.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6e/Lonavala_western_ghats.jpg
cmpmp7d1v000t04jysyjcv4p9,Lonavala Tiger Point,Lonavala,Maharashtra,0,
cmpy02pt6000p04kyqcqvhipt,Mahabaleshwar,Mahabaleshwar,Maharashtra,3,https://upload.wikimedia.org/wikipedia/commons/7/78/Mahabaleshwar%2C_view_point.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6d/Mahabaleshwar_-_Needle-hole_Point_%285769812159%29.jpg|https://upload.wikimedia.org/wikipedia/commons/b/b1/Mahabaleshwar_-_Panchghani_%285769484311%29.jpg
cmpy02qj0000s04kybne05n9e,Matheran,Matheran,Maharashtra,4,https://upload.wikimedia.org/wikipedia/commons/e/ee/551%2C_Matheran_Hill_Railway_%282533318533%29.jpg|https://upload.wikimedia.org/wikipedia/commons/6/67/A_Resort_near_Khandala_Point_at_Matheran_Hill_Station_-_panoramio.jpg|https://upload.wikimedia.org/wikipedia/commons/b/b3/HILLS_SEEN_ON_THE_WAY_TO_MATHERAN_-_panoramio.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4c/India_-_Matheran_-_14_-_Climbing_to_the_hill_station_of_Matheran_%282798639503%29.jpg
cmpuycqer000804i9em433ddf,Global Vipassana Pagoda,Mumbai,Maharashtra,3,https://upload.wikimedia.org/wikipedia/commons/f/f2/Ceiling_of_Global_Vipassana_Pagoda.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1e/Global_Vipassana_Pagoda_main_pillar.jpg|https://upload.wikimedia.org/wikipedia/commons/1/12/Mumabi_Pagoda_Temple.jpg
cmpy1bfom000204l58lvldmo6,Gorai Beach,Mumbai,Maharashtra,0,
cmpuycqve000a04i9krux4y9h,Hanging Gardens,Mumbai,Maharashtra,3,https://upload.wikimedia.org/wikipedia/commons/c/c1/Hanging_Gardens%2C_Mumbai%2C_2009.JPG|https://upload.wikimedia.org/wikipedia/commons/4/4f/Hanging_Gardens_Malabar_Hill.jpg|https://upload.wikimedia.org/wikipedia/commons/a/ab/Jackfruit_tree_Malabar_hills_Hanging_gardens_Mumbai.jpg
cmpmp7bm3000n04jyejdumhrp,Marine Drive,Mumbai,Maharashtra,3,https://upload.wikimedia.org/wikipedia/commons/1/13/Marine_Drive_in_evening.JPG|https://upload.wikimedia.org/wikipedia/commons/9/9d/Marine_Lines%2C_Mumbai.jpg|https://upload.wikimedia.org/wikipedia/commons/0/0a/Marine_drive_evening.jpg
cmpuycp0t000204i9iqe4mb54,Sanjay Gandhi National Park,Mumbai,Maharashtra,1,https://upload.wikimedia.org/wikipedia/commons/0/08/Aerial_view_near_Sanjay_Gandhi_National_Park%2C_Mumbai%2C_Maharastra%2C_India_%282008%29.jpg
cmpy02q1x000q04kynzh1hh01,Panchgani,Panchgani,Maharashtra,3,https://upload.wikimedia.org/wikipedia/commons/1/1a/Table_Top_View_from_Panchgani_Pune.jpg|https://upload.wikimedia.org/wikipedia/commons/9/93/View_from_the_Table_land.jpg|https://upload.wikimedia.org/wikipedia/commons/3/3e/Food_stall%2C_Table_Land%2C_Panchgani.jpg
cmpty4fni000804kyaxbbb0hf,Madras High Court,Chennai,Tamil Nadu,3,https://upload.wikimedia.org/wikipedia/commons/6/62/Chennai_High_Court.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c9/A_building_in_Chennai.JPG|https://upload.wikimedia.org/wikipedia/commons/d/d9/Chennai_-_bird%27s-eye_view.jpg
cmpmp7dj3000v04jyovmpmi2v,Marina Beach,Chennai,Tamil Nadu,3,https://upload.wikimedia.org/wikipedia/commons/d/d9/Chennai_-_bird%27s-eye_view.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e0/06Marina_Madras.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c1/Marina_Beach%2C_Chennai.jpg
cmpy0dtjk001o04kyw66s7a59,Basar Saraswati Temple,Basar,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/7/78/Basara-ghat.jpg|https://upload.wikimedia.org/wikipedia/commons/d/de/Basara_Saraswathi_Temple_India.jpg|https://upload.wikimedia.org/wikipedia/commons/f/f5/Basara_Temple_view.jpg|https://upload.wikimedia.org/wikipedia/commons/8/89/Basar_Temple_view_02.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fa/A_scene_in_the_temple_at_basara.JPG
cmpy0dvam001v04kyw3tzq8di,Bhadrachalam Temple,Bhadrachalam,Telangana,1,https://upload.wikimedia.org/wikipedia/commons/d/de/Basara_Saraswathi_Temple_India.jpg
cmpy0du0d001q04kyjsrq75qz,Pochera Waterfalls,Boath,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/8/8a/Pochera_waterfall_Telangana.jpg|https://upload.wikimedia.org/wikipedia/commons/1/10/Pochera_waterfall.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cb/Pochera_waterfall_2.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c0/Near_Pochera_waterfalls.jpg|https://upload.wikimedia.org/wikipedia/commons/a/aa/Kuntala-waterfalls1.jpg
cmpofs35y000105k0og6l8f7g,Thousand Pillar Temple,Hanamkonda,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/8/8a/12th_century_Thousand_Pillar_temple%2C_Hanumkonda%2C_Telangana%2C_India_-_101.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c8/Nandi_Thousand_Pillar_Temple_Warangal.jpg|https://upload.wikimedia.org/wikipedia/commons/9/95/Kakatiya_Kala_Thoranam%2C_Warangal_Fort.jpg|https://upload.wikimedia.org/wikipedia/commons/4/44/Bhadrakali_Temple%2C_Warangal.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e5/Ramappa_Temple.png
cmppbe0gt000004l7wmzl5pa4,Charminar,Hyderabad,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/f/fb/Charminar%2C_Hyderabad%2C_11-12-2022.jpg|https://upload.wikimedia.org/wikipedia/commons/9/91/Charminar%2C_Mecca_Masjid.jpg|https://upload.wikimedia.org/wikipedia/commons/7/7b/Charminar%2C_hyderabad_%2889594%29.jpg|https://upload.wikimedia.org/wikipedia/commons/4/40/Charminar-Hyderabad-Monument.jpg|https://upload.wikimedia.org/wikipedia/commons/d/d1/Charminar-Pride_of_Hyderabad.jpg
cmputcfky000404l1fa4f7dnk,Mecca Masjid,Hyderabad,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/9/91/Charminar%2C_Mecca_Masjid.jpg|https://upload.wikimedia.org/wikipedia/commons/a/ac/Mecca_Masjid%2C_Hyderabad%2C_India.jpg|https://upload.wikimedia.org/wikipedia/commons/2/28/Mecca_Masjid_-_Hyderabad%2C_Telangana%2C_India.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bb/Mecca_Masjid_Hyderabad.JPG|https://upload.wikimedia.org/wikipedia/commons/2/2d/Mecca_Masjid_in_Hyderabad_10.jpg
cmpy0du8r001r04kynoms3oue,Bogatha Waterfall,Koyaveerapuram,Telangana,4,https://upload.wikimedia.org/wikipedia/commons/5/59/Bogatha_Waterfall.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c3/Bogatha_Waterfall_top_view.jpg|https://upload.wikimedia.org/wikipedia/commons/7/72/Bogatha_Waterfall_page_banner.jpg|https://upload.wikimedia.org/wikipedia/commons/5/54/Bogatha_Water_Falls.png
cmpy0dtry001p04kyo1k934gc,Kuntala Waterfall,Kuntala,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/a/aa/Kuntala-waterfalls1.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4f/Kuntala_waterfall.jpg|https://upload.wikimedia.org/wikipedia/commons/8/83/View_of_Valley_of_Kuntala_Waterfalls.jpg|https://upload.wikimedia.org/wikipedia/commons/1/19/Kuntala_waterfall_4.jpg|https://upload.wikimedia.org/wikipedia/commons/a/a1/Kuntalawaterfalls.jpg
cmpy0jiaq000004jo5ziwz2fb,Ethipothala Falls,Nagarjuna Sagar,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/e/e7/Ethipothala_Waterfalls.JPG|https://upload.wikimedia.org/wikipedia/commons/9/9c/Ethipothala_Waterfalls_Landscape.JPG|https://upload.wikimedia.org/wikipedia/commons/6/64/Ethipothala_water_falls.JPG|https://upload.wikimedia.org/wikipedia/commons/4/40/Ethipothala_waterfall_2007.jpg|https://upload.wikimedia.org/wikipedia/commons/2/27/Ethipothala_waterfalls.jpg
cmpy0dv28001u04kyjyw77e4h,Nagarjuna Sagar Dam,Nagarjuna Sagar,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/e/ed/Nagarjuna_sagar_dam..._2.JPG|https://upload.wikimedia.org/wikipedia/commons/2/20/Nagarjuna_Sagar_Dam.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bc/Nagarjuna_Sagar_dam_with_all_Crest_gates_closed.jpg|https://upload.wikimedia.org/wikipedia/commons/3/38/Nagarjuna_Sagar_dam_with_all_Crest_gates_closed_%28Wide_angle%29.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6a/Nagarjuna_Sagar_Interstate_bridge.jpg
cmpv0npkv000804levqwg92dd,Pakhal Lake,Pakhal,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/8/88/Pakhal-Lake.jpg|https://upload.wikimedia.org/wikipedia/commons/c/ca/Pakhal_Lake_Telangana.jpg|https://upload.wikimedia.org/wikipedia/commons/4/44/Pakhal_lake.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c7/Pakhal_lake_%28cropped%29.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9c/Pakhal_lake_nice_view.jpg
cmpy0dslo001l04ky351azyoi,Ramappa Temple,Palampet,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/e/e5/Ramappa_Temple.png|https://upload.wikimedia.org/wikipedia/commons/7/7b/Sculptures_of_Ramappa_Temple_in_Palampet%2C_Telangana_01.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fd/Sculptures_of_Ramappa_Temple_in_Palampet%2C_Telangana_07.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bd/Sculptures_of_Ramappa_Temple_in_Palampet%2C_Telangana_18.jpg|https://upload.wikimedia.org/wikipedia/commons/1/10/Sculptures_of_Ramappa_Temple_in_Palampet%2C_Telangana_03.jpg
cmpy0n7ow000604jom94ixbht,Sahastrakund Waterfalls,Sahastrakund,Telangana,2,https://upload.wikimedia.org/wikipedia/commons/f/f2/Sahastrakund-waterfall.jpg|https://upload.wikimedia.org/wikipedia/commons/a/aa/Kuntala-waterfalls1.jpg
cmpy0jjzb000404jo9boh2huu,Bheemuni Paadam Waterfalls,Seethanagaram,Telangana,1,https://upload.wikimedia.org/wikipedia/commons/3/32/Bheemuni_Paadam_Waterfalls.jpg
cmpy0dulf001s04kys0pftelc,Srisailam Temple,Srisailam,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/4/4a/Entrance_of_Srisailam_temple.jpg|https://upload.wikimedia.org/wikipedia/commons/2/2d/APSS303_Srisailam_town_zoom_view_from_welcome_center2.jpg|https://upload.wikimedia.org/wikipedia/commons/d/d5/2025_Ghanta_Matham_temple_in_Srisailam.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6c/A_Nataraja_relief_carved_on_Northern_wall_of_Srisailam_Temple.jpg|https://upload.wikimedia.org/wikipedia/commons/3/3c/Eshana_Lingam_and_Kumara_Lingam_temples_at_Ghanta_Matham_in_Srisailam.jpg
cmpy0dsu5001m04kyx71tp69n,Laknavaram Lake,Tadvai,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/9/99/View_of_Laknavaram_lake%2C_from_suspension_bridge.jpg|https://upload.wikimedia.org/wikipedia/commons/c/c8/Laknavaram_hanging_bridge.jpg|https://upload.wikimedia.org/wikipedia/commons/8/88/Pakhal-Lake.jpg|https://upload.wikimedia.org/wikipedia/commons/c/ca/Pakhal_Lake_Telangana.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9c/Pakhal_lake_nice_view.jpg
cmpofs3w1000405k0nui0sa8a,Laknavaram Lake,Warangal,Telangana,1,https://upload.wikimedia.org/wikipedia/commons/9/99/View_of_Laknavaram_lake%2C_from_suspension_bridge.jpg
cmpofs3nc000305k0o23k54gt,Ramappa Temple (Rudreshwara),Warangal,Telangana,1,https://upload.wikimedia.org/wikipedia/commons/e/e5/Ramappa_Temple.png
cmpy0dsd9001k04kyneferj11,Warangal Fort,Warangal,Telangana,5,https://upload.wikimedia.org/wikipedia/commons/9/95/Kakatiya_Kala_Thoranam%2C_Warangal_Fort.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fc/Kakatiya_Kala_Thoranam_%28Warangal_Gate%29_and_Ruins.jpg|https://upload.wikimedia.org/wikipedia/commons/3/31/Warangal_fort.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1b/Ruins_at_Warangal_Fort.jpg|https://upload.wikimedia.org/wikipedia/commons/7/7f/Kakatiya_Kala_Thoranam_09.jpg
cmpofs2wu000005k0j5lukw3e,Warangal Fort (Kakatiya Kala Thoranam),Warangal,Telangana,2,https://upload.wikimedia.org/wikipedia/commons/9/95/Kakatiya_Kala_Thoranam%2C_Warangal_Fort.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1b/Ruins_at_Warangal_Fort.jpg
cmpy1rcx6001g04l54oqca9r5,Almora,Almora,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/c/c9/Almora_Bazaar._c1860.jpg|https://upload.wikimedia.org/wikipedia/commons/7/77/Almora_Uttarakhand_India_2013.jpg|https://upload.wikimedia.org/wikipedia/commons/1/11/Almora_after_rain_sunlight.jpg|https://upload.wikimedia.org/wikipedia/commons/d/de/Ancient_Cave_Paintings_at_Lakhudiyar%2C_Almora_District%2C_Uttarakhand_India_-_1.jpeg|https://upload.wikimedia.org/wikipedia/commons/5/55/Kosi_River_valley_near_Almora%2C_Uttarakhand%2C_India.jpg
cmpy1rp5h001i04l5e3acwkn1,Badrinath Temple,Badrinath,Uttarakhand,4,https://upload.wikimedia.org/wikipedia/commons/7/76/Badrinath_Mandir_on_20_June_2019.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4a/Badrinath_temple.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8d/Badrinath_Temple_Uttarakhand.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6e/Neelkanth_peak_Badrinath.jpg
cmpy1r97b001004l51q5syv6n,Bhimtal,Bhimtal,Uttarakhand,3,https://upload.wikimedia.org/wikipedia/commons/1/11/Bhimtal_lake_view_01.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cc/Graphic_Era_Hill_University_Bhimtal_Campus.jpg|https://upload.wikimedia.org/wikipedia/commons/d/d8/The_dam_and_the_Bhim_temple_at_Bhimtal%2C_1895.jpg
cmpy1sblt001r04l5k2lcqyw4,Binsar Wildlife Sanctuary,Binsar,Uttarakhand,3,https://upload.wikimedia.org/wikipedia/commons/f/f6/Binsar%2C_a_view_of_Kumaon_Himalayas.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fc/Binsar.JPG|https://upload.wikimedia.org/wikipedia/commons/2/22/Binsar_Oak_Forests.JPG
cmpy1ratv001704l5d3989qn2,Chakrata,Chakrata,Uttarakhand,1,https://upload.wikimedia.org/wikipedia/commons/2/2a/Chakrata_small.JPG
cmpy1rc83001d04l5w15yc5o4,Chopta,Chopta,Uttarakhand,1,https://upload.wikimedia.org/wikipedia/commons/3/3f/Chopta%2C_starting_point_for_treks_to_Tungnath_and_Chandrashila.jpg
cmpy1rbzp001c04l59fhhf9sc,Robbers Cave,Dehradun,Uttarakhand,0,
cmpy1rbrc001b04l5j8mrmpv7,Sahastradhara,Dehradun,Uttarakhand,0,
cmpy1rali001604l5rpcyya9o,Dhanaulti,Dhanaulti,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/2/24/Mussoorie_Hill_Station.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8e/Mussoorie_Lal_Tibba.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9c/Kempty_Falls%2C_Mussoorie.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1f/Gun_Hill%2C_Mussoorie.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4a/Mussoorie_Mall_Road.jpg
cmpy1rpdu001j04l5m1xeiz3s,Gangotri Temple,Gangotri,Uttarakhand,3,https://upload.wikimedia.org/wikipedia/commons/9/9e/Gangotri_temple.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4f/Gangotri_Temple_Uttarakhand.jpg|https://upload.wikimedia.org/wikipedia/commons/f/f7/Devotees_at_Kedarnath_temple%2C_Uttrakhand_01.jpg
cmpy1rqbf001n04l5iq9iqaw6,Hemkund Sahib,Ghangaria,Uttarakhand,0,
cmpy1r8i3000x04l5bjak6pxq,Valley of Flowers,Ghangaria,Uttarakhand,3,https://upload.wikimedia.org/wikipedia/commons/4/4c/Valley_of_Flowers%2CUttarakhand_08.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9a/Valley_of_flowers%2C_Uttarakhand%2C_India.jpg|https://upload.wikimedia.org/wikipedia/commons/7/7e/Valley_of_Flowers_National_Park.jpg
cmpy1rqjt001o04l5w9dt8y3x,Auli,Joshimath,Uttarakhand,3,https://upload.wikimedia.org/wikipedia/commons/5/54/Auli_Temple_From_Ropeway_%28196432903%29.jpeg|https://upload.wikimedia.org/wikipedia/commons/4/4b/Auli_ski_resort.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8f/Auli_artificial_lake.jpg
cmpy1rpun001l04l5dhpnk0f8,Joshimath,Joshimath,Uttarakhand,1,https://upload.wikimedia.org/wikipedia/commons/5/54/Auli_Temple_From_Ropeway_%28196432903%29.jpeg
cmpy1rad5001504l5fsnbpkix,Kanatal,Kanatal,Uttarakhand,1,https://upload.wikimedia.org/wikipedia/commons/2/29/Kanatal.jpg
cmpy1rbam001904l5x1a7q11q,Kausani,Kausani,Uttarakhand,2,https://upload.wikimedia.org/wikipedia/commons/1/1e/Kausani_view_Himalaya.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8a/Kausani_Uttarakhand.jpg
cmpy1rox3001h04l5ujom71ae,Kedarnath Temple,Kedarnath,Uttarakhand,4,https://upload.wikimedia.org/wikipedia/commons/f/f7/Devotees_at_Kedarnath_temple%2C_Uttrakhand_01.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8e/Kedarnath_Temple_in_Rainy_season.jpg|https://upload.wikimedia.org/wikipedia/commons/3/3a/Kedarnath_Temple_Uttarakhand.jpg|https://upload.wikimedia.org/wikipedia/commons/5/5f/Kedarnath_peak.jpg
cmpy1sbue001s04l5c0a1jw69,Khirsu,Khirsu,Uttarakhand,0,
cmpy1ra4r001404l5a10hrt6w,Lansdowne,Lansdowne,Uttarakhand,1,https://upload.wikimedia.org/wikipedia/commons/4/4d/Lansdowne_Landscape.jpg
cmpy1rq31001m04l52zeb2mlo,Mana Village,Mana,Uttarakhand,0,
cmpy1saiv001q04l5k06av7cu,Mukteshwar,Mukteshwar,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/f/f0/Chauli_Ki_Jali%2C_Mukteshwar.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fb/House_made_on_hill_at_Mukteshwar.jpg|https://upload.wikimedia.org/wikipedia/commons/9/96/IBL_Mukteshwar_people.jpg|https://upload.wikimedia.org/wikipedia/commons/e/ec/MonkeyFaceStone-Mukteshwar.jpg|https://upload.wikimedia.org/wikipedia/commons/6/69/Mukteshwar%2C_a_view_of_the_Himalayas.jpg
cmpy1s9x6001p04l5tyix4tnj,Munsiyari,Munsiyari,Uttarakhand,0,
cmpy1r8qk000y04l5i6qrwwne,Mussoorie,Mussoorie,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/2/24/Mussoorie_Hill_Station.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8e/Mussoorie_Lal_Tibba.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9c/Kempty_Falls%2C_Mussoorie.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1f/Gun_Hill%2C_Mussoorie.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4a/Mussoorie_Mall_Road.jpg
cmpy1r8yx000z04l5z2y0mi9w,Nainital,Nainital,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/6/62/Boats_on_Nainital_Lake_02.jpg|https://upload.wikimedia.org/wikipedia/commons/3/3a/Nainital_Lake_view.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8d/Naini_Lake_Nainital.jpg|https://upload.wikimedia.org/wikipedia/commons/5/5e/Nainital_boat_house.jpg|https://upload.wikimedia.org/wikipedia/commons/2/2f/Snow_view_point%2C_Nainital.jpg
cmpy1r9fo001104l56xhxjlv0,Naukuchiatal,Naukuchiatal,Uttarakhand,1,https://upload.wikimedia.org/wikipedia/commons/4/44/Naukuchiatal_Lake.jpg
cmpy1rcot001f04l5qjy0zc2i,Tehri Lake,New Tehri,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/1/11/A_protest_message_against_Tehri_dam%2C_Garhwal%2C_Uttarakhand.jpg|https://upload.wikimedia.org/wikipedia/commons/d/df/Power_House_of_Tehri_Dam.jpg|https://upload.wikimedia.org/wikipedia/commons/2/26/TehriDam_1.JPG|https://upload.wikimedia.org/wikipedia/commons/0/03/Tehri_Dam_India.jpg|https://upload.wikimedia.org/wikipedia/commons/2/2f/Tehri_dam.jpg
cmpy1rbiz001a04l5fb5jt620,Ranikhet,Ranikhet,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/d/d8/Entrance_to_Ranikhet_Bazaar_in_1946.JPG|https://upload.wikimedia.org/wikipedia/commons/9/96/Jhula_devi_temple%2C_Ranikhet.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4d/Panorama_of_Himalayas_from_Ranikhet%2C_Uttarakhand%2C_India.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bc/Panorama_of_Ranikhet_town_in_Almora_district%2C_Uttarakhand.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bd/Rani_Jheel%2C_Ranikhet.jpg
cmpy1rcgg001e04l5c46jso5d,Rudraprayag,Rudraprayag,Uttarakhand,5,https://upload.wikimedia.org/wikipedia/commons/e/e0/Confluence_of_Alaknanda_and_Mandakini_at_Rudraprayag.JPG|https://upload.wikimedia.org/wikipedia/commons/d/d5/Mandakini-left-bank-broken-bridge-rudraprayag-sangam-g.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6a/Mandakini_joins_Alaknanda_at_Rudraprayag.JPG|https://upload.wikimedia.org/wikipedia/commons/6/6b/P1000137-41-rudraprayag-pano-g.jpg|https://upload.wikimedia.org/wikipedia/commons/8/87/RudraprayagConfluence.JPG
cmpy1sc2x001t04l5jqj195tn,Sitlakhet,Sitlakhet,Uttarakhand,0,
cmpy1rpm9001k04l53qdpiwmk,Yamunotri Temple,Yamunotri,Uttarakhand,3,https://upload.wikimedia.org/wikipedia/commons/8/8c/Yamunotri_Temple.jpg|https://upload.wikimedia.org/wikipedia/commons/9/9e/Gangotri_temple.jpg|https://upload.wikimedia.org/wikipedia/commons/f/f7/Devotees_at_Kedarnath_temple%2C_Uttrakhand_01.jpg
